,id,name,chef,price,specialDish,phoneNumber,bookUrl,instagramUrl,chefInstagramUrl,mapUrl,website,curated_by,curatedByInstagramUrl,deliveryBy,deliveryUrl,menuUrl,isHidden,isPromoted,stars,legacy_id,published_at,created_by,updated_by,created_at,updated_at,neighborhood,city,reservation,slug
98,410,Umo,Hugo Muñoz,45€ pp,Niguiri de Toro,+34 910 888 840,https://www.covermanager.com/reservation/module_restaurant/restaurante-umo/spanish?template=trans-white,https://www.instagram.com/umorestaurante,https://www.instagram.com/hugomunozchef,https://goo.gl/maps/rZsX74A3khbrQB6x5,https://www.umomadrid.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://umomadrid.com/carta/,0,0,0.0,Z0JpL1K9raptnd1SsEgq,2021-01-20 16:53:09,,1.0,2021-01-20 16:53:09,2021-04-26 14:45:47,43.0,4.0,,umo
99,411,Maido,Mitsuharu Tsumura,$100 per person,Asado de tira wagyu,+511 3135100,https://maido.meitre.com/,,https://www.instagram.com/mitsuharu_maido/,https://goo.gl/maps/5hAgg8uLSwSXndvt5,https://maido.pe/index.php,Velada Team,,,,,0,0,0.0,Z3JTEZuCAIyOQ9CtXR08,2021-01-20 16:53:11,,1.0,2021-01-20 16:53:11,2021-04-26 14:54:00,,,,maido
100,412,La Falda,,Entre 20€ y 30€ por persona,,+34 911 68 80 96,https://www.covermanager.com/reservation/module_restaurant/la-falda/spanish,https://www.instagram.com/lafaldadelavapies/,,https://goo.gl/maps/qikbL9VHn6JCMbsb8,http://lafalda.es/,Equipo Velada,https://www.instagram.com/velada.app/,,,http://lafalda.es/carta/carta.pdf,0,0,0.0,ZKDuDrVDyQ1hzZZCXmKN,2021-01-20 16:53:13,,1.0,2021-01-20 16:53:13,2021-04-26 15:02:06,32.0,4.0,,la-falda
101,413,Marmitón bistró,Pablo Sánchez y Lalo Zarcero,35-50€ pp,Tartar de bogavante templado,+34 910 138 175,https://www.covermanager.com/reservation/module_restaurant/restaurante-marmiton-bistro/spanish,https://www.instagram.com/marmiton_bistro/,,https://g.page/marmitonbistro?share,https://marmitonbistro.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://smartmenu.agorapos.com/?id=i1g5g27l#/,0,0,0.0,ZSHRpEW6irrwIwsGh4gz,2021-01-20 16:53:15,,2.0,2021-01-20 16:53:15,2021-05-08 15:25:30,25.0,4.0,,marmiton-bistro
102,414,DiverXO,Dabiz Muñoz,250€ (tasting menu),,+34 915 70 07 66,https://www.covermanager.com/reservation/module_restaurant/diverxo/spanish,,https://www.instagram.com/dabizdiverxo/,https://goo.gl/maps/N4mWEpGSxxYurgg77,https://diverxo.com/,Equipo Velada,https://www.instagram.com/p/CLkVZiUK6bk/,,,,0,0,3.0,Zgddd1OoB3QuCj0kGwj5,2021-01-20 16:53:17,,2.0,2021-01-20 16:53:17,2021-05-10 16:11:55,29.0,4.0,,diver-xo
103,415,Dos Palillos,Albert Raurich,90€ (Tasting Menu),,+34 93 304 05 13,,https://www.instagram.com/dospalillos/,https://www.instagram.com/raurichalbert/,https://g.page/dospalillos?share,https://www.dospalillos.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.dospalillos.com/img/menus_dospalillos_es.pdf,0,0,1.0,ZlHfzHOGWQ4GUFYJYmnK,2021-01-20 16:53:19,,1.0,2021-01-20 16:53:19,2021-05-09 09:04:03,41.0,5.0,,dos-palillos
104,416,La Pagoda,,40€ por persona,,+34 913454047,https://www.covermanager.com/reservation/module_restaurant/Restaurante-LaPagoda/spanish,https://www.instagram.com/lapagodarestaurante/,,https://goo.gl/maps/NgM3pWy4Ub5wUMSEA,https://www.lapagodarestaurante.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://www.lapagodarestaurante.com/order.php#/where,https://www.lapagodarestaurante.com/nuestra-carta.php,0,0,0.0,aRL7i1VHtF8FD4nVMWoN,2021-01-20 16:53:21,,1.0,2021-01-20 16:53:21,2021-04-26 14:57:41,29.0,4.0,,la-pagoda
105,417,El Lagar x Gofio (Gofio delivery),Safe Cruz,Entre 40€ y 50€ por persona,Focaccia de pata asada,+34 915 99 44 04,,https://www.instagram.com/el_lagar_x_gofio/,https://www.instagram.com/safecruz/,https://goo.gl/maps/y9unce8nY7Kne3QK7,https://www.ellagarxgofio.com/index,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://www.ellagarxgofio.com/order#/where,https://www.ellagarxgofio.com/order#/restaurant/9883/collection/9276,0,0,0.0,bJHAtej04NSkWMvIv8VQ,2021-01-20 16:53:24,,1.0,2021-01-20 16:53:24,2021-04-26 15:08:49,44.0,4.0,,el-lagar-x-gofio-gofio-delivery
106,418,Kuoco 360 food,Rafa Bergamo,35€ pp,Burger de Panceta,+34 911 99 53 77,https://module.lafourchette.com/es_ES/module/284269-543cc#/1767699/pdh,https://www.instagram.com/kuoco360food/,,https://goo.gl/maps/awyENGt5gsmqn3RT8,https://www.kuoco.es/,Equipo Velada,,,,,0,0,0.0,bg6gZ5X1E8Z9WSPxfgJN,2021-01-20 16:53:26,,1.0,2021-01-20 16:53:26,2021-04-26 15:03:13,45.0,4.0,,kuoco-360-food
107,419,Yakumanka,Gastón Acurio,40€ per person,Cebiche clásico,+34 935 66 15 48,https://module.lafourchette.com/es_ES/module/327787-b91e5,https://www.instagram.com/yakumanka_barcelona/,https://www.instagram.com/gastonacurio/,https://g.page/yakumanka_barcelona?share,https://www.yakumanka.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,,0,0,0.0,bhGoVYGUARMtP88GLUBm,2021-01-20 16:53:28,,1.0,2021-01-20 16:53:28,2021-04-26 14:43:55,31.0,5.0,,yakumanka
108,420,El Paraguas,Sandro Silva,70€ pp,Alcachofas Salteadas,+34 91 431 59 50,https://www.covermanager.com/reservation/module_restaurant/restaurante-elparaguas/spanish,https://www.instagram.com/elparaguasrestaurante/,,https://g.page/elparaguasrestaurante?share,http://www.elparaguas.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,http://www.elparaguas.com/wp-content/uploads/2020/06/CartaReducida_Paraguas_web.pdf,0,0,0.0,ctPPD2hLka1etbRQmXXK,2021-01-20 16:53:30,,2.0,2021-01-20 16:53:30,2021-05-06 01:27:48,34.0,4.0,,el-paraguas
109,421,Lobito de Mar,Dani García,70-80€ pp,,+34 910 88 94 40,https://www.covermanager.com/reservation/module_restaurant/restaurante-lobito-de-mar-madrid/spanish/,https://www.instagram.com/lobitodemardg/,https://www.instagram.com/danigarcia7/,https://goo.gl/maps/bwtF2kbw59esNbE37,https://www.grupodanigarcia.com/es/restaurantes-lobito-de-mar/lobito-de-mar-madrid/,Equipo Velada,https://www.instagram.com/p/CEcbsOsKKlc/,,,https://grupodanigarcia.com/wp-content/uploads/lobitomadrid/carta-menu-lobitomadrid.pdf,0,0,0.0,cvgrQoZtdpPTHxMpzgL0,2021-01-20 16:53:32,,2.0,2021-01-20 16:53:32,2021-05-06 01:31:47,34.0,4.0,,lobito-de-mar
110,422,Kotobuki,,Entre 20€ y 30€ por persona,,+34 91 553 79 00,,https://www.instagram.com/sushikotobuki/,,https://goo.gl/maps/To7VGM7rkhKNfya79,https://kotobuki.es/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://kotobuki.es/pedidos,https://kotobuki.es/carta,0,0,0.0,ecLMSzm3mRN4AInVKjJg,2021-01-20 16:53:34,,1.0,2021-01-20 16:53:34,2021-04-26 15:03:19,46.0,4.0,,kotobuki
111,423,Chotto Mate,Jordan Sclare,£70 per person,Soft Shell crab,+44 207 042 7171,https://www.opentable.co.uk/restref/client/?restref=96552&lang=en-GB&corrid=8c8d044a-5610-4291-ad4a-103fd5150d24,https://www.instagram.com/chottomattesoho/,https://www.instagram.com/jordansclare/,https://goo.gl/maps/7DAUF9stRRzy8Hei9,https://chotto-matte.com/london/,,,,,,0,0,0.0,fGv5t9lOQw05XVzfIzmv,2021-01-20 16:53:37,,1.0,2021-01-20 16:53:37,2021-04-26 15:13:18,,,,chotto-mate
112,424,Pink Monkey,Jaime Renedo,Entre 30€ y 40€ por persona,,+34 913 10 52 72,https://module.lafourchette.com/es_ES/module/311883-27ecd#/1960135/pdh,https://www.instagram.com/pinkmonkey_rest/,https://www.instagram.com/jaime_renedo/,https://g.page/pinkmonkeyrest?share,https://restaurantepinkmonkey.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://restaurantepinkmonkey.com/a-domicilio/#/where,https://restaurantepinkmonkey.com/carta/,0,0,0.0,fZTamXWaUX40bXZBagiE,2021-01-20 16:53:39,,1.0,2021-01-20 16:53:39,2021-04-26 14:50:17,24.0,4.0,,pink-monkey
113,425,Soy Kitchen,Julio Zhang,60€ (menú degustación),,+34 913 19 25 51,https://module.lafourchette.com/es_ES/module/352317-4d932#/2207697/pdh,https://www.instagram.com/soykitchenmad/,https://www.instagram.com/juliosoykitchen/,https://goo.gl/maps/uiDirdwEWA6bPZ8o9,https://www.soykitchen.es/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://my.flipdish.com/soykitchen/order?l=es#/restaurant/10521/collection/10166,https://www.soykitchen.es/wp-content/uploads/2020/06/Carta_SoyKitchen_b.pdf,0,0,0.0,flao9AOCiJ0ToNFf6ZuO,2021-01-20 16:53:41,,1.0,2021-01-20 16:53:41,2021-04-26 14:47:51,43.0,4.0,,soy-kitchen
114,426,Gamán,Luis Arévalo,70€-90€ pp,Nigiris,+34 91 468 36 23,https://module.lafourchette.com/es_ES/module/441629-e6395#/2785901/pdh,https://www.instagram.com/gaman_madrid/,https://www.instagram.com/luisarevalo_chef/,https://goo.gl/maps/dio4MHX9BA2LRYRSA,https://gamancocinanikkei.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://gamancocinanikkei.com/wp-content/uploads/2020/09/CARTA-GAMAN-2020-WEB.pdf,0,0,0.0,g6IEMNqX7C1Jce8EpLcp,2021-01-20 16:53:43,,1.0,2021-01-20 16:53:43,2021-04-26 15:06:01,34.0,4.0,,gaman-1
115,427,Saddle,Adolfo Santos,Entre 100€ y 120€ pp,Pâté en croûte,+34 912 16 39 36,https://www.covermanager.com/reservation/module_restaurant/Saddle-Madrid/spanish,https://www.instagram.com/Saddlemadrid/,https://www.instagram.com/adsangar/,https://g.page/saddlemadrid?share,https://www.saddle-madrid.com/,Equipo Velada,https://www.instagram.com/p/CI04vXUD-ep/,,,https://www.saddle-madrid.com/carta-restaurante/,0,0,1.0,gnC5zAiOUef50MB5Jd6b,2021-01-20 16:53:46,,2.0,2021-01-20 16:53:46,2021-05-10 16:16:19,24.0,4.0,,saddle
116,428,OSSO,Renzo Garibaldi,$40 per person,,+51 1 4697438,https://osso-sanisidro.meitre.com/,https://www.instagram.com/ossocarnes/,https://www.instagram.com/renzo_garibaldi/,https://g.page/osso-san-isidro?share,http://osso.pe/,,,,,,0,0,0.0,h1bc5wkbQDb3IDW4QIs6,2021-01-20 16:53:48,,1.0,2021-01-20 16:53:48,2021-04-26 14:51:04,,,,osso
117,429,Estimar,Rafa Zafra,75€ per person,,+34 932 68 91 97,https://www.covermanager.com/reserve/module_restaurant/restaurante-estimar/spanish,https://www.instagram.com/estimarzafra/,https://www.instagram.com/rafazafra_/,https://goo.gl/maps/8evdeoJt9jzrFfiL6,https://www.restaurante-estimar.com/,Equipo Velada,,,,,0,0,0.0,h3vkhG27In8EGiPQBTSw,2021-01-20 16:53:50,,1.0,2021-01-20 16:53:50,2021-04-26 15:07:54,36.0,5.0,,estimar-1
118,430,Caelis,Romain Fornell,92 (tasting menu),,+34 935 10 12 05,https://module.lafourchette.com/es_ES/module/25836-8b199,https://www.instagram.com/caelisbcn/,https://www.instagram.com/romainfornell/,https://goo.gl/maps/yaWuuZSXmtUx4wkz5,https://www.caelis.com/,Equipo Velada,,,,,0,0,1.0,h5TSsdYvBCg0ZvPKXnnz,2021-01-20 16:53:52,,1.0,2021-01-20 16:53:52,2021-04-26 15:08:46,27.0,5.0,,caelis
119,431,El Jardín de Arzábal,,40€-50€ pp,,+34 915286828,https://www.covermanager.com/reserve/module_restaurant/arzabal-reina-sofia/spanish,https://www.instagram.com/grupo.arzabal/,,https://g.page/arzabalmuseoreinasofia?share,https://arzabal.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://arzabal.com/a-domicilio/#/where,http://arzabal.app.dynameat.io/es/menu/b7f55620-748f-4086-acb5-57730ec5adb3/zone/5220e063-2bc5-4d52-b680-f2e2562b0845?,0,0,0.0,hIobT949v1uuYE9a4Sj0,2021-01-20 16:53:54,,1.0,2021-01-20 16:53:54,2021-04-26 15:08:54,44.0,4.0,,el-jardin-de-arzabal
120,432,Krapula,,60€ pp,Costillas de atún,+34912403851,https://module.lafourchette.com/es_ES/module/555501-e0d7a#/3491427/pdh,https://www.instagram.com/krapularestaurante/,,"https://www.google.com/maps/place/Restaurante+Kr%C3%A1pula/@40.4238791,-3.6859109,17z/data=!3m1!4b1!4m5!3m4!1s0xd4229ebc427aa3f:0xf007d42f0556a1bf!8m2!3d40.4238791!4d-3.6837169?hl=en",https://restaurantekrapula.com/,Equipo Velada,https://www.instagram.com/p/CKPNwS3jJJg/,,,,0,0,0.0,hIvwqXgJQuNbGzYfIyiR,2021-01-20 16:53:56,,1.0,2021-01-20 16:53:56,2021-04-26 15:03:07,34.0,4.0,,krapula
121,433,Kappo,Mario Payán,75€ pp,Toro con vieira,+34 910 42 00 66,https://module.lafourchette.com/es_AR/module/571563-5accd#/3599587/pdh,https://www.instagram.com/restaurantekappo/,https://www.instagram.com/mariokappo/,https://g.page/restaurantekappo?share,https://restaurantekappo.com/,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,tel:+34 910420062,,0,0,0.0,hKsWSjnGSlU51D8PXCwf,2021-01-20 16:53:59,,1.0,2021-01-20 16:53:59,2021-04-26 15:03:54,43.0,4.0,,kappo-1
122,434,Ferretería,Alberto García Navío,50€ pp, Jamón ibérico estilo EGO,914 29 73 61,https://www.covermanager.com/reserve/module_restaurant/restaurante-laferreteria/spanish,https://www.instagram.com/ferreteria_restaurante/,,https://goo.gl/maps/JY1RgFGz88HmQ5JR6,https://www.ferreteriarestaurante.com/,Equipo Velada,https://www.instagram.com/p/CKMuFczjgh4/,,,https://www.ferreteriarestaurante.com/restaurante-comer-cenar-centro-de-madrid-calle-atocha-57-28012/,0,0,0.0,hVGSfkZ6WztEgMdUIb9q,2021-01-20 16:54:01,,1.0,2021-01-20 16:54:01,2021-04-26 15:07:21,44.0,4.0,,ferreteria
123,435,Kabuki,Ricardo Sanz,90€ pp,Nigiris de huevo frito,+34 914 17 64 15,https://uk6.eveve.com/tms/DateCovers.php?Est=KabukiClasico&lang=Spanish,https://www.instagram.com/restaurantesgrupokabuki/,https://www.instagram.com/ricardo_kabuki/,https://g.page/kabuki-classic?share,http://grupokabuki.com/es/restaurantes/kabuki-classic,Equipo Velada,,,,,0,0,1.0,hxudPZFPmOAqx98bfXt4,2021-01-20 16:54:03,,1.0,2021-01-20 16:54:03,2021-04-26 15:03:35,29.0,4.0,,kabuki-1
124,436,Treze,Saúl Sanz,35€ por persona,Torrezno,+34 915 41 07 17,https://www.covermanager.com/reservation/module_restaurant/restaurante-treze/spanish,https://www.instagram.com/treze_restaurante/,,https://g.page/TreZe-Restaurante?share,https://trezerestaurante.com/,Equipo Velada,https://www.instagram.com/velada.app/,Solo TakeAway,https://trezerestaurante.com/treze-en-tu-casa/,https://trezerestaurante.com/carta-treze-restaurante/,0,0,0.0,i1koQDm5sMil9aA1TBO8,2021-01-20 16:54:05,,1.0,2021-01-20 16:54:05,2021-04-26 14:46:17,34.0,4.0,,treze
125,437,Marcano,David Marcano,Entre 30€ y 40€ por persona,,+34 914 093 642,https://www.covermanager.com/reservation/module_restaurant/restaurante-marcano/spanish,https://www.instagram.com/rest_marcano/,https://www.instagram.com/davidmarcanochef/,https://g.page/RestauranteMarcano?share,http://restaurantemarcano.com/,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,http://restaurantemarcano.com/restaurante-marcano-delivery/,http://restaurantemarcano.com/menu/entrantes/,0,0,0.0,igKsd7xhUvX7G7RDRPqQ,2021-01-20 16:54:07,,1.0,2021-01-20 16:54:07,2021-04-26 14:53:01,28.0,4.0,,marcano
126,438,Aarde,Sandro Silva,100€ pp,Kamba-wanazi,+34 91 088 93 30,https://www.covermanager.com/reservation/module_restaurant/restaurante-aarde/spanish,https://www.instagram.com/aarderestaurante/,,https://g.page/aarderestaurante?share,https://aarde.es/,Velada Team,,,,,0,0,0.0,iigMR4TcH5hLCm038wV6,2021-01-20 16:54:09,,1.0,2021-01-20 16:54:09,2021-04-26 15:04:12,28.0,4.0,,aarde
127,439,Lúa,Manuel Domínguez,72€ (tasting menu),Seasonal Fish,+34 913952853,https://module.lafourchette.com/es_ES/module/1609-f838e#/36096/pdh?pax=2&date=2019-11-14,,https://www.instagram.com/lua_manueldominguez/,https://goo.gl/maps/GwiLk4nxX7aQmZH6A,http://restaurantelua.com/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://restaurantelua.com/la-barra-de-lua-en-tu-casa/,https://restaurantelua.com/carta/,0,0,1.0,jCQdukKb7KhjZO5tC3K4,2021-01-20 16:54:12,,1.0,2021-01-20 16:54:12,2021-04-26 14:53:41,43.0,4.0,,lua
128,440,Hofmann,Mey Hofmann,75€ (Tasting Menu),,932 18 71 65,https://module.lafourchette.com/es_ES/module/283733-509da#/1763797/pdh,https://www.instagram.com/hofmannbcn/,,https://goo.gl/maps/9SqUu513a9orJw8D7,https://www.hofmann-bcn.com/es,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,tel:+34 932187165,,0,0,1.0,kDQOAJZ1udFog3wjQzJn,2021-01-20 16:54:14,,1.0,2021-01-20 16:54:14,2021-04-26 15:04:43,39.0,5.0,,hofmann
129,441,Noi Ristorante,Gianni Pinto,45€ pp,Vitello tonnato,+34 91 069 40 07,https://module.lafourchette.com/es_ES/module/513453-3592d#/3252199/pdh,https://www.instagram.com/ristorantenoi/,https://www.instagram.com/g_i_a_n_n_i_p_i_n_t_o/,https://g.page/noi-madrid?share,http://restaurantenoi.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://grupoelpradal.es/menu-noi/,0,0,0.0,kvBhOFMOrQnCokf9s3od,2021-01-20 16:54:16,,2.0,2021-01-20 16:54:16,2021-05-06 01:29:25,34.0,4.0,,noi-ristorante
130,442,Nectari,Jordi Esteve,Menús desde 25€,,+34 932 268 718,https://module.lafourchette.com/es_ES/module/1481-980b5#/35715/pdh,https://www.instagram.com/nectari_restaurant/,https://www.instagram.com/jordiesteveoficial/,https://g.page/restaurantnectari?share,https://nectari.es/,Equipo Velada,https://www.instagram.com/velada.app/,Web del restaurante,https://nectariencasa.nectari.es/#/,https://nectari.es/carta/,0,0,0.0,l3Qf2t9dJsI2OBDX6k6R,2021-01-20 16:54:18,,1.0,2021-01-20 16:54:18,2021-04-26 14:51:27,31.0,5.0,,nectari
131,443,Kabuki Wellington,Ricardo Sanz,90€ pp,,915 77 78 77,https://uk6.eveve.com/tms/DateCovers.php?Est=KabukiWellington&lang=Spanish,https://www.instagram.com/restaurantesgrupokabuki/,https://www.instagram.com/ricardo_kabuki/,https://g.page/kabukiwellington?share,http://grupokabuki.com/es/restaurantes/kabuki-wellington,Equipo Velada,,,,,0,0,1.0,l4636jtTLmCl20PVbuE5,2021-01-20 16:54:20,,1.0,2021-01-20 16:54:20,2021-04-26 15:04:37,28.0,4.0,,kabuki-wellington
132,444,The Clove Club,Isaac McHale,£95 per person,,+44 20 7729 6496,https://www.exploretock.com/thecloveclub,https://www.instagram.com/thecloveclub/,https://www.instagram.com/its_isaac/,https://g.page/thecloveclub?share,https://thecloveclub.com/,,,,,,0,0,1.0,lq2noDurHW4cizFscjCK,2021-01-20 16:54:23,,1.0,2021-01-20 16:54:23,2021-04-26 14:46:49,,,,the-clove-club
133,445,A. D. at The Dorchester,Alain Ducasse,£145 (Tasting Menu),,+44 20 7629 8866,https://module.lafourchette.com/en_GB/module/408823-7dddf?width=650&height=90%25&iframe=true,https://www.instagram.com/alainducasseatthedorchester/,https://www.instagram.com/alainducasse/,https://goo.gl/maps/GgVwLa2hK2a3M14v7,https://www.alainducasse-dorchester.com/en,,,,,,0,0,3.0,lxikarlZoeqgrMZzXdED,2021-01-20 16:54:25,,1.0,2021-01-20 16:54:25,2021-04-26 15:15:24,,,,a-d-at-the-dorchester
134,446,Noname Bar,,40€ pp,Pato Pekin Roll,+34 910 88 89 88,https://www.covermanager.com/reserve/module_restaurant/noname/spanish,https://www.instagram.com/no.na.me.bar/,,https://goo.gl/maps/XYAZ12LdN9MP4i7c8,https://nonamebar.es/madrid/,Equipo Velada,https://www.instagram.com/velada.app/,Teléfono,https://nonamebar.es/madrid/wp-content/uploads/2020/11/Carta-Delivery_V8.pdf,https://nonamebar.es/madrid/wp-content/uploads/2020/11/Carta_Noname_Chinaenmedio_NOVIEMBRE.pdf,0,0,0.0,mcJT1MxH3Mzm7PjmeAQm,2021-01-20 16:54:27,,1.0,2021-01-20 16:54:27,2021-04-26 14:51:00,34.0,4.0,,noname-bar
135,447,Perrachica,,30€ pp,,+34 91 737 77 75,https://www.covermanager.com/reservation/module_restaurant/perra-chica/spanish,https://www.instagram.com/perrachicamadrid/,,https://goo.gl/maps/oo2DrCbosuL5T5st8,https://perrachica.com/,,,,,,0,0,0.0,mjH0oOxF12DZZqVXu1m8,2021-01-20 16:54:29,,1.0,2021-01-20 16:54:29,2021-04-26 14:50:31,43.0,4.0,,perrachica
136,448,Umiko,Juan Alcaide y Pablo Álvaro,40€-50€ pp,Noodles con carabineros,+34914938706,https://www.covermanager.com/reservation/module_restaurant/umiko,https://www.instagram.com/umikorest/,,https://goo.gl/maps/weUAzExM7Aaa6sxX6,https://www.umiko.es/,Equipo Velada,https://www.instagram.com/velada.app/,Web Umiko,https://umiko.es/umikoencasa/,https://umiko.es/cocina/#platos-cocina,0,0,0.0,morTsRkniDg3TxsZwoV6,2021-01-20 16:54:31,,1.0,2021-01-20 16:54:31,2021-04-26 14:45:58,40.0,4.0,,umiko
137,449,Kirei by Kabuki,Ricardo Sanz,Menús desde 32€,,,,https://www.instagram.com/experienciakirei/,https://www.instagram.com/ricardo_kabuki/,https://g.page/kirei-las-cortes?share,,Equipo Velada,https://www.instagram.com/velada.app/,Deliveroo,https://deliveroo.es/es/menu/madrid/recoletos-madrid/kirei-by-kabuki,,0,0,0.0,ncW624MwUagYc8yUKWlM,2021-01-20 16:54:33,,1.0,2021-01-20 16:54:33,2021-04-26 15:03:24,44.0,4.0,,kirei-by-kabuki
138,450,Engawa,,£85 (Omakase 5 course),Kobe beef,+44(0)20 7287 5724,https://www.opentable.co.uk/restref/client/?rid=105465&restref=105465&corrid=0cedf786-ce21-4888-8e0b-627f4dce52e9,https://www.instagram.com/engawalondon/,,https://goo.gl/maps/vXQEaXdXF9NYMSm28,http://www.engawa.london/,,,,,,0,0,0.0,o0qJ4wOzf7woraS6Q5Rd,2021-01-20 16:54:35,,1.0,2021-01-20 16:54:35,2021-04-26 15:08:10,,,,engawa
139,451,Concepto X,,25€ - 35€ pp,Gambas Crujientes,+34 919075060,https://www.covermanager.com/reservation/module_restaurant/restaurante-conceptox/spanish?wmode=transparent,https://www.instagram.com/ConceptoXmadrid/,,"https://www.google.com/maps/place/Concepto+X/@40.4207914,-3.6768117,18z/data=!4m5!3m4!1s0x0:0xdd693c8401c79311!8m2!3d40.4207996!4d-3.6762377",https://www.conceptox.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,https://www.conceptox.com/carta/,0,0,0.0,obcj43VAwRQ0hSLhRd26,2021-01-20 16:54:38,,1.0,2021-01-20 16:54:38,2021-04-26 15:12:19,28.0,4.0,,concepto-x
140,452,Casa Mortero,Pedro Gallego,Entre 30€ y 40€ por persona,Pochas guisadas con carabinero,+34 910595570,https://www.covermanager.com/reservation/module_restaurant/restaurante-casamortero/spanish,https://www.instagram.com/casamortero/,https://www.instagram.com/pgallegogallego/,https://g.page/casa-mortero?share,https://casamortero.com/,Gastro Godzilla,https://www.instagram.com/gastrogodzilla/,,,https://casamortero.com/la-carta/,0,0,0.0,odn1PFfst7D0hDdbzTHt,2021-01-20 16:54:40,,2.0,2021-01-20 16:54:40,2021-05-06 01:30:26,40.0,4.0,,casa-mortero
141,453,Ramón Freixa,Ramón Freixa,150€ pp (tasting menu),,+34 917 81 82 62,https://www.covermanager.com/reservation/module_restaurant/ramon-freixa/spanish?wmode=transparent&_ga=2.122979147.1128005729.1577735773-1193205799.1577735773,https://www.instagram.com/hotelunico/,https://www.instagram.com/ramonfreixa/,https://goo.gl/maps/YW5XjjvgNdhCLGBr5,https://www.ramonfreixamadrid.com/,Equipo Velada,https://www.instagram.com/velada.app/,,,,0,0,2.0,p1rkDuMrsaIOApiYT4aO,2021-01-20 16:54:42,,2.0,2021-01-20 16:54:42,2021-05-10 16:15:24,34.0,4.0,,ramon-freixa
142,454,Cuatromanos,Paco Roncero y Ramón Freixa,Entre 30€ y 40€ por persona,,,,https://www.instagram.com/cuatromanosgastro/,https://www.instagram.com/pacoroncero/,https://goo.gl/maps/1kVmHsGcf9kvv4Cv5,,Equipo Velada,https://www.instagram.com/velada.app/,Uber eats,https://www.ubereats.com/es/madrid/food-delivery/cuatromanos-by-paco-roncero-y-ramon-freixa/0UVAQEQqSYa6MqinkKD9wQ,,0,0,0.0,pgRM6XswqQ6oKTR8BGog,2021-01-20 16:54:44,,1.0,2021-01-20 16:54:44,2021-04-26 15:11:42,34.0,4.0,,cuatromanos
143,455,El Bund,,Entre 40€ y 50€ por persona,Jiaozi cantones de gambas,+34 91 115 18 13,https://www.elbund.com/reserva-de-mesa,https://www.instagram.com/el_bund/,,https://g.page/elbund?share,https://elbund.com/,Gastro Godzilla,https://www.instagram.com/gastrogodzilla/,Web del restaurante,https://elbund.com/delivery.php,https://elbund.com/carta,0,0,0.0,q1ULa5jRQdmZfipi2pbq,2021-01-20 16:54:46,,1.0,2021-01-20 16:54:46,2021-04-26 15:09:23,29.0,4.0,,el-bund
144,456,Puntarena,,Entre 50€ y 60€ por persona,Pescados a la talla,+34 914939954,https://www.covermanager.com/reserve/module_restaurant/puntarena-madrid/spanish,https://www.instagram.com/puntarena_madrid/,,https://goo.gl/maps/fptc546HsguLwMgx9,https://puntarenamadrid.com/,Gastro Godzilla,https://www.instagram.com/gastrogodzilla/,Web del restaurante,https://www.covermanager.com/go/puntarena-madrid/es,https://puntarenamadrid.com/menu/,0,0,0.0,q3TamSxGofZ35GOXQ2C4,2021-01-20 16:54:49,,1.0,2021-01-20 16:54:49,2021-04-26 14:49:36,43.0,4.0,,puntarena
145,457,Francesco,,$70 per person,,+51 1 4428255,,,,https://goo.gl/maps/hhfL5NNffDewcno79,,,,,,,1,0,0.0,qRO2xwBP5F9GW8eMVdB4,2021-01-20 16:54:51,,,2021-01-20 16:54:51,2021-01-24 19:20:34,,,,
146,458,Horcher,Miguel Hermann,100€ por persona,Baumkuchen,+34 91 522 07 31,https://module.lafourchette.com/es_ES/module/389545-8ca89#/2459115/pdh,https://www.instagram.com/restaurantehorcher/,,https://goo.gl/maps/dpEakatFBo16gyhy5,http://www.restaurantehorcher.com/,Colectivo Decantado,https://www.instagram.com/colectivodecantado/,Teléfono,tel: +34 915220731,http://www.restaurantehorcher.com/carta.html,0,0,0.0,qTyB3tl7rjqZCFjMuSQo,2021-03-05 14:30:47,,1.0,2021-01-20 16:54:53,2021-04-26 15:04:31,28.0,4.0,,horcher
